CRM ID,CRM Group,CRM Type,Matrix,Mineralisation Style,Analysis Method,Element,Unit,Certified Value,Sort Grade,1SD,95% CI Low,95% CI High,Status
OREAS 503b,"Cu ore, Au-Cu ore, Au <1 ppm",primary,quartz monzonite,porphyry copper-gold,Aqua Regia Digestion,"Arsenic, As",ppm,18.7,18.7284,2,18.3,19.2,Archived
OREAS 503b,"Cu ore, Au-Cu ore, Au <1 ppm",primary,quartz monzonite,porphyry copper-gold,Aqua Regia Digestion,"Gold, Au",ppm,0.685,0.684858,0.031,0.668,0.702,Archived
OREAS 503b,"Cu ore, Au-Cu ore, Au <1 ppm",primary,quartz monzonite,porphyry copper-gold,Aqua Regia Digestion,"Barium, Ba",ppm,311,311.344,23,301,322,Archived
OREAS 503b,"Cu ore, Au-Cu ore, Au <1 ppm",primary,quartz monzonite,porphyry copper-gold,Aqua Regia Digestion,"Beryllium, Be",ppm,0.49,0.488667,0.06,0.45,0.53,Archived
OREAS 503b,"Cu ore, Au-Cu ore, Au <1 ppm",primary,quartz monzonite,porphyry copper-gold,Aqua Regia Digestion,"Bismuth, Bi",ppm,2.7,2.70366,0.159,2.62,2.79,Archived
OREAS 503b,"Cu ore, Au-Cu ore, Au <1 ppm",primary,quartz monzonite,porphyry copper-gold,Aqua Regia Digestion,"Calcium, Ca",wt.%,1.16,11602.8,0.09,1.12,1.2,Archived
OREAS 503b,"Cu ore, Au-Cu ore, Au <1 ppm",primary,quartz monzonite,porphyry copper-gold,Aqua Regia Digestion,"Cerium, Ce",ppm,54,53.5832,2.4,52,55,Archived
OREAS 503b,"Cu ore, Au-Cu ore, Au <1 ppm",primary,quartz monzonite,porphyry copper-gold,Aqua Regia Digestion,"Cobalt, Co",ppm,15.9,15.87,1.2,15.4,16.4,Archived
OREAS 503b,"Cu ore, Au-Cu ore, Au <1 ppm",primary,quartz monzonite,porphyry copper-gold,Aqua Regia Digestion,"Chromium, Cr",ppm,81,81.3493,3.8,80,83,Archived
OREAS 503b,"Cu ore, Au-Cu ore, Au <1 ppm",primary,quartz monzonite,porphyry copper-gold,Aqua Regia Digestion,"Caesium, Cs",ppm,8.41,8.40785,0.272,8.25,8.57,Archived
OREAS 503b,"Cu ore, Au-Cu ore, Au <1 ppm",primary,quartz monzonite,porphyry copper-gold,Aqua Regia Digestion,"Copper, Cu",wt.%,0.523,5231.42,0.015,0.517,0.53,Archived
OREAS 503b,"Cu ore, Au-Cu ore, Au <1 ppm",primary,quartz monzonite,porphyry copper-gold,Aqua Regia Digestion,"Iron, Fe",wt.%,4.87,48737.5,0.266,4.76,4.99,Archived
OREAS 503b,"Cu ore, Au-Cu ore, Au <1 ppm",primary,quartz monzonite,porphyry copper-gold,Aqua Regia Digestion,"Gallium, Ga",ppm,9.07,9.06774,0.644,8.73,9.4,Archived
OREAS 503b,"Cu ore, Au-Cu ore, Au <1 ppm",primary,quartz monzonite,porphyry copper-gold,Aqua Regia Digestion,"Germanium, Ge",ppm,0.21,0.212333,0.016,0.2,0.23,Archived
OREAS 503b,"Cu ore, Au-Cu ore, Au <1 ppm",primary,quartz monzonite,porphyry copper-gold,Aqua Regia Digestion,"Hafnium, Hf",ppm,0.45,0.447417,0.04,0.42,0.48,Archived
OREAS 503b,"Cu ore, Au-Cu ore, Au <1 ppm",primary,quartz monzonite,porphyry copper-gold,Aqua Regia Digestion,"Indium, In",ppm,0.38,0.3776,0.031,0.36,0.39,Archived
OREAS 503b,"Cu ore, Au-Cu ore, Au <1 ppm",primary,quartz monzonite,porphyry copper-gold,Aqua Regia Digestion,"Potassium, K",wt.%,0.958,9575.63,0.063,0.93,0.985,Archived
OREAS 503b,"Cu ore, Au-Cu ore, Au <1 ppm",primary,quartz monzonite,porphyry copper-gold,Aqua Regia Digestion,"Lanthanum, La",ppm,26.1,26.0545,2.2,25.1,27,Archived
OREAS 503b,"Cu ore, Au-Cu ore, Au <1 ppm",primary,quartz monzonite,porphyry copper-gold,Aqua Regia Digestion,"Lithium, Li",ppm,29.2,29.2443,2.03,28.3,30.2,Archived
OREAS 503b,"Cu ore, Au-Cu ore, Au <1 ppm",primary,quartz monzonite,porphyry copper-gold,Aqua Regia Digestion,"Lutetium, Lu",ppm,0.21,0.206686,0.02,0.19,0.23,Archived
OREAS 503b,"Cu ore, Au-Cu ore, Au <1 ppm",primary,quartz monzonite,porphyry copper-gold,Aqua Regia Digestion,"Magnesium, Mg",wt.%,1.23,12284.3,0.055,1.21,1.25,Archived
OREAS 503b,"Cu ore, Au-Cu ore, Au <1 ppm",primary,quartz monzonite,porphyry copper-gold,Aqua Regia Digestion,"Manganese, Mn",ppm,400,399.763,17,392,407,Archived
OREAS 503b,"Cu ore, Au-Cu ore, Au <1 ppm",primary,quartz monzonite,porphyry copper-gold,Aqua Regia Digestion,"Molybdenum, Mo",ppm,308,308.119,17,300,316,Archived
OREAS 503b,"Cu ore, Au-Cu ore, Au <1 ppm",primary,quartz monzonite,porphyry copper-gold,Aqua Regia Digestion,"Sodium, Na",wt.%,0.163,1632.76,0.021,0.154,0.173,Archived
OREAS 503b,"Cu ore, Au-Cu ore, Au <1 ppm",primary,quartz monzonite,porphyry copper-gold,Aqua Regia Digestion,"Neodymium, Nd",ppm,23.7,23.7111,1.39,22,25.4,Archived
OREAS 503b,"Cu ore, Au-Cu ore, Au <1 ppm",primary,quartz monzonite,porphyry copper-gold,Aqua Regia Digestion,"Nickel, Ni",ppm,35,34.9687,1.85,34.2,35.7,Archived
OREAS 503b,"Cu ore, Au-Cu ore, Au <1 ppm",primary,quartz monzonite,porphyry copper-gold,Aqua Regia Digestion,"Phosphorus, P",wt.%,0.099,989.043,0.005,0.097,0.101,Archived
OREAS 503b,"Cu ore, Au-Cu ore, Au <1 ppm",primary,quartz monzonite,porphyry copper-gold,Aqua Regia Digestion,"Lead, Pb",ppm,12.9,12.879,0.67,12.6,13.2,Archived
OREAS 503b,"Cu ore, Au-Cu ore, Au <1 ppm",primary,quartz monzonite,porphyry copper-gold,Aqua Regia Digestion,"Praseodymium, Pr",ppm,6.38,6.38402,0.292,6.02,6.75,Archived
OREAS 503b,"Cu ore, Au-Cu ore, Au <1 ppm",primary,quartz monzonite,porphyry copper-gold,Aqua Regia Digestion,"Rubidium, Rb",ppm,106,106.289,4,104,108,Archived
OREAS 503b,"Cu ore, Au-Cu ore, Au <1 ppm",primary,quartz monzonite,porphyry copper-gold,Aqua Regia Digestion,"Rhenium, Re",ppm,0.005,0.005375,0.001,0.005,0.006,Archived
OREAS 503b,"Cu ore, Au-Cu ore, Au <1 ppm",primary,quartz monzonite,porphyry copper-gold,Aqua Regia Digestion,"Sulphur, S",wt.%,0.675,6748.83,0.047,0.654,0.696,Archived
OREAS 503b,"Cu ore, Au-Cu ore, Au <1 ppm",primary,quartz monzonite,porphyry copper-gold,Aqua Regia Digestion,"Antimony, Sb",ppm,0.49,0.489186,0.07,0.45,0.53,Archived
OREAS 503b,"Cu ore, Au-Cu ore, Au <1 ppm",primary,quartz monzonite,porphyry copper-gold,Aqua Regia Digestion,"Scandium, Sc",ppm,7.36,7.35708,1.07,6.88,7.83,Archived
OREAS 503b,"Cu ore, Au-Cu ore, Au <1 ppm",primary,quartz monzonite,porphyry copper-gold,Aqua Regia Digestion,"Selenium, Se",ppm,5.85,5.85478,0.544,5.57,6.14,Archived
OREAS 503b,"Cu ore, Au-Cu ore, Au <1 ppm",primary,quartz monzonite,porphyry copper-gold,Aqua Regia Digestion,"Tin, Sn",ppm,6.63,6.63033,0.503,6.36,6.9,Archived
OREAS 503b,"Cu ore, Au-Cu ore, Au <1 ppm",primary,quartz monzonite,porphyry copper-gold,Aqua Regia Digestion,"Strontium, Sr",ppm,79,79.0852,6.4,76,82,Archived
OREAS 503b,"Cu ore, Au-Cu ore, Au <1 ppm",primary,quartz monzonite,porphyry copper-gold,Aqua Regia Digestion,"Terbium, Tb",ppm,0.52,0.52,0.035,0.49,0.55,Archived
OREAS 503b,"Cu ore, Au-Cu ore, Au <1 ppm",primary,quartz monzonite,porphyry copper-gold,Aqua Regia Digestion,"Tellurium, Te",ppm,0.19,0.185364,0.03,0.17,0.2,Archived
OREAS 503b,"Cu ore, Au-Cu ore, Au <1 ppm",primary,quartz monzonite,porphyry copper-gold,Aqua Regia Digestion,"Thorium, Th",ppm,15.3,15.318,0.8,15,15.7,Archived
OREAS 503b,"Cu ore, Au-Cu ore, Au <1 ppm",primary,quartz monzonite,porphyry copper-gold,Aqua Regia Digestion,"Titanium, Ti",wt.%,0.309,3087.67,0.025,0.298,0.32,Archived
OREAS 503b,"Cu ore, Au-Cu ore, Au <1 ppm",primary,quartz monzonite,porphyry copper-gold,Aqua Regia Digestion,"Thallium, Tl",ppm,0.59,0.58912,0.017,0.58,0.6,Archived
OREAS 503b,"Cu ore, Au-Cu ore, Au <1 ppm",primary,quartz monzonite,porphyry copper-gold,Aqua Regia Digestion,"Uranium, U",ppm,4,3.99709,0.282,3.87,4.12,Archived
OREAS 503b,"Cu ore, Au-Cu ore, Au <1 ppm",primary,quartz monzonite,porphyry copper-gold,Aqua Regia Digestion,"Vanadium, V",ppm,114,114.409,4,112,116,Archived
OREAS 503b,"Cu ore, Au-Cu ore, Au <1 ppm",primary,quartz monzonite,porphyry copper-gold,Aqua Regia Digestion,"Tungsten, W",ppm,2.24,2.23703,0.31,2.14,2.34,Archived
OREAS 503b,"Cu ore, Au-Cu ore, Au <1 ppm",primary,quartz monzonite,porphyry copper-gold,Aqua Regia Digestion,"Yttrium, Y",ppm,15.5,15.5417,0.86,15.1,16,Archived
OREAS 503b,"Cu ore, Au-Cu ore, Au <1 ppm",primary,quartz monzonite,porphyry copper-gold,Aqua Regia Digestion,"Ytterbium, Yb",ppm,1.42,1.42255,0.095,1.35,1.49,Archived
OREAS 503b,"Cu ore, Au-Cu ore, Au <1 ppm",primary,quartz monzonite,porphyry copper-gold,Aqua Regia Digestion,"Zinc, Zn",ppm,81,80.9259,4.2,79,83,Archived
OREAS 503b,"Cu ore, Au-Cu ore, Au <1 ppm",primary,quartz monzonite,porphyry copper-gold,Aqua Regia Digestion,"Zirconium, Zr",ppm,11.5,11.4672,1.6,10.7,12.3,Archived
OREAS 503c,"Cu ore, Au <1 ppm, Au-Cu ore",primary,quartz monzonite,porphyry copper-gold,Pb Fire Assay,"Gold, Au",ppm,0.698,0.697882,0.015,0.693,0.703,Current
OREAS 503c,"Cu ore, Au <1 ppm, Au-Cu ore",primary,quartz monzonite,porphyry copper-gold,4-Acid Digestion,"Copper, Cu",wt.%,0.538,5376.52,0.015,0.533,0.543,Current
OREAS 503c,"Cu ore, Au <1 ppm, Au-Cu ore",primary,quartz monzonite,porphyry copper-gold,4-Acid Digestion,"Molybdenum, Mo",ppm,318,317.552,11,313,322,Current
OREAS 503c,"Cu ore, Au <1 ppm, Au-Cu ore",primary,quartz monzonite,porphyry copper-gold,4-Acid Digestion,"Silver, Ag",ppm,0.83,0.829557,0.089,0.788,0.871,Current
OREAS 503c,"Cu ore, Au <1 ppm, Au-Cu ore",primary,quartz monzonite,porphyry copper-gold,4-Acid Digestion,"Aluminium, Al",wt.%,7.37,73688.9,0.376,7.24,7.5,Current
OREAS 503c,"Cu ore, Au <1 ppm, Au-Cu ore",primary,quartz monzonite,porphyry copper-gold,4-Acid Digestion,"Arsenic, As",ppm,34.5,34.4716,2.05,33.8,35.2,Current
OREAS 503c,"Cu ore, Au <1 ppm, Au-Cu ore",primary,quartz monzonite,porphyry copper-gold,4-Acid Digestion,"Barium, Ba",ppm,985,984.617,52,965,1004,Current
OREAS 503c,"Cu ore, Au <1 ppm, Au-Cu ore",primary,quartz monzonite,porphyry copper-gold,4-Acid Digestion,"Beryllium, Be",ppm,2.65,2.64901,0.154,2.59,2.71,Current
OREAS 503c,"Cu ore, Au <1 ppm, Au-Cu ore",primary,quartz monzonite,porphyry copper-gold,4-Acid Digestion,"Bismuth, Bi",ppm,0.6,0.600783,0.041,0.58,0.62,Current
OREAS 503c,"Cu ore, Au <1 ppm, Au-Cu ore",primary,quartz monzonite,porphyry copper-gold,4-Acid Digestion,"Calcium, Ca",wt.%,2.63,26328.8,0.14,2.58,2.69,Current
OREAS 503c,"Cu ore, Au <1 ppm, Au-Cu ore",primary,quartz monzonite,porphyry copper-gold,4-Acid Digestion,"Cadmium, Cd",ppm,0.22,0.220257,0.04,0.19,0.25,Current
OREAS 503c,"Cu ore, Au <1 ppm, Au-Cu ore",primary,quartz monzonite,porphyry copper-gold,4-Acid Digestion,"Cerium, Ce",ppm,63,62.7973,3.6,61,64,Current
OREAS 503c,"Cu ore, Au <1 ppm, Au-Cu ore",primary,quartz monzonite,porphyry copper-gold,4-Acid Digestion,"Cobalt, Co",ppm,14.6,14.5968,0.45,14.4,14.8,Current
OREAS 503c,"Cu ore, Au <1 ppm, Au-Cu ore",primary,quartz monzonite,porphyry copper-gold,4-Acid Digestion,"Chromium, Cr",ppm,68,67.9897,4.4,66,70,Current
OREAS 503c,"Cu ore, Au <1 ppm, Au-Cu ore",primary,quartz monzonite,porphyry copper-gold,4-Acid Digestion,"Caesium, Cs",ppm,10.3,10.2599,0.34,10.1,10.4,Current
OREAS 503c,"Cu ore, Au <1 ppm, Au-Cu ore",primary,quartz monzonite,porphyry copper-gold,4-Acid Digestion,"Dysprosium, Dy",ppm,4.21,4.2143,0.363,3.97,4.46,Current
OREAS 503c,"Cu ore, Au <1 ppm, Au-Cu ore",primary,quartz monzonite,porphyry copper-gold,4-Acid Digestion,"Erbium, Er",ppm,2.37,2.37067,0.072,2.31,2.43,Current
OREAS 503c,"Cu ore, Au <1 ppm, Au-Cu ore",primary,quartz monzonite,porphyry copper-gold,4-Acid Digestion,"Europium, Eu",ppm,1.26,1.26206,0.094,1.18,1.34,Current
OREAS 503c,"Cu ore, Au <1 ppm, Au-Cu ore",primary,quartz monzonite,porphyry copper-gold,4-Acid Digestion,"Iron, Fe",wt.%,5.17,51667.2,0.243,5.08,5.25,Current
OREAS 503c,"Cu ore, Au <1 ppm, Au-Cu ore",primary,quartz monzonite,porphyry copper-gold,4-Acid Digestion,"Gallium, Ga",ppm,18.5,18.5174,0.59,18.3,18.8,Current
OREAS 503c,"Cu ore, Au <1 ppm, Au-Cu ore",primary,quartz monzonite,porphyry copper-gold,4-Acid Digestion,"Gadolinium, Gd",ppm,4.75,4.74837,0.347,4.48,5.01,Current
OREAS 503c,"Cu ore, Au <1 ppm, Au-Cu ore",primary,quartz monzonite,porphyry copper-gold,4-Acid Digestion,"Hafnium, Hf",ppm,2.4,2.39917,0.114,2.36,2.44,Current
OREAS 503c,"Cu ore, Au <1 ppm, Au-Cu ore",primary,quartz monzonite,porphyry copper-gold,4-Acid Digestion,"Holmium, Ho",ppm,0.85,0.84977,0.021,0.84,0.86,Current
OREAS 503c,"Cu ore, Au <1 ppm, Au-Cu ore",primary,quartz monzonite,porphyry copper-gold,4-Acid Digestion,"Indium, In",ppm,0.086,0.0858735,0.004,0.084,0.088,Current
OREAS 503c,"Cu ore, Au <1 ppm, Au-Cu ore",primary,quartz monzonite,porphyry copper-gold,4-Acid Digestion,"Potassium, K",wt.%,3.18,31809.7,0.131,3.13,3.23,Current
OREAS 503c,"Cu ore, Au <1 ppm, Au-Cu ore",primary,quartz monzonite,porphyry copper-gold,4-Acid Digestion,"Lanthanum, La",ppm,32,32.0204,1.84,31.3,32.7,Current
OREAS 503c,"Cu ore, Au <1 ppm, Au-Cu ore",primary,quartz monzonite,porphyry copper-gold,4-Acid Digestion,"Lithium, Li",ppm,31.1,31.1354,1.86,30.5,31.8,Current
OREAS 503c,"Cu ore, Au <1 ppm, Au-Cu ore",primary,quartz monzonite,porphyry copper-gold,4-Acid Digestion,"Lutetium, Lu",ppm,0.34,0.337079,0.029,0.32,0.35,Current
OREAS 503c,"Cu ore, Au <1 ppm, Au-Cu ore",primary,quartz monzonite,porphyry copper-gold,4-Acid Digestion,"Magnesium, Mg",wt.%,1.5,15009.2,0.064,1.48,1.53,Current
OREAS 503c,"Cu ore, Au <1 ppm, Au-Cu ore",primary,quartz monzonite,porphyry copper-gold,4-Acid Digestion,"Manganese, Mn",wt.%,0.054,536.244,0.002,0.053,0.054,Current
OREAS 503c,"Cu ore, Au <1 ppm, Au-Cu ore",primary,quartz monzonite,porphyry copper-gold,4-Acid Digestion,"Sodium, Na",wt.%,1.99,19938.2,0.076,1.97,2.02,Current
OREAS 503c,"Cu ore, Au <1 ppm, Au-Cu ore",primary,quartz monzonite,porphyry copper-gold,4-Acid Digestion,"Niobium, Nb",ppm,16.6,16.5504,1.26,16.1,17,Current
OREAS 503c,"Cu ore, Au <1 ppm, Au-Cu ore",primary,quartz monzonite,porphyry copper-gold,4-Acid Digestion,"Neodymium, Nd",ppm,27.7,27.7252,2.21,26.2,29.3,Current
OREAS 503c,"Cu ore, Au <1 ppm, Au-Cu ore",primary,quartz monzonite,porphyry copper-gold,4-Acid Digestion,"Nickel, Ni",ppm,38.6,38.5564,2.82,37.6,39.5,Current
OREAS 503c,"Cu ore, Au <1 ppm, Au-Cu ore",primary,quartz monzonite,porphyry copper-gold,4-Acid Digestion,"Phosphorus, P",wt.%,0.099,985.867,0.006,0.097,0.101,Current
OREAS 503c,"Cu ore, Au <1 ppm, Au-Cu ore",primary,quartz monzonite,porphyry copper-gold,4-Acid Digestion,"Lead, Pb",ppm,20.6,20.6251,1.36,20.2,21.1,Current
OREAS 503c,"Cu ore, Au <1 ppm, Au-Cu ore",primary,quartz monzonite,porphyry copper-gold,4-Acid Digestion,"Praseodymium, Pr",ppm,7.26,7.25576,0.259,7.07,7.45,Current
OREAS 503c,"Cu ore, Au <1 ppm, Au-Cu ore",primary,quartz monzonite,porphyry copper-gold,4-Acid Digestion,"Rubidium, Rb",ppm,178,177.699,6,175,180,Current
OREAS 503c,"Cu ore, Au <1 ppm, Au-Cu ore",primary,quartz monzonite,porphyry copper-gold,4-Acid Digestion,"Rhenium, Re",ppb,5,0.00539583,1,5,6,Current
OREAS 503c,"Cu ore, Au <1 ppm, Au-Cu ore",primary,quartz monzonite,porphyry copper-gold,4-Acid Digestion,"Sulphur, S",wt.%,0.586,5856.41,0.028,0.575,0.596,Current
OREAS 503c,"Cu ore, Au <1 ppm, Au-Cu ore",primary,quartz monzonite,porphyry copper-gold,4-Acid Digestion,"Antimony, Sb",ppm,3.6,3.60127,0.206,3.53,3.67,Current
OREAS 503c,"Cu ore, Au <1 ppm, Au-Cu ore",primary,quartz monzonite,porphyry copper-gold,4-Acid Digestion,"Scandium, Sc",ppm,13.2,13.2311,0.93,12.8,13.7,Current
OREAS 503c,"Cu ore, Au <1 ppm, Au-Cu ore",primary,quartz monzonite,porphyry copper-gold,4-Acid Digestion,"Selenium, Se",ppm,3.31,3.31179,0.66,3.09,3.53,Current
OREAS 503c,"Cu ore, Au <1 ppm, Au-Cu ore",primary,quartz monzonite,porphyry copper-gold,4-Acid Digestion,"Samarium, Sm",ppm,5.26,5.26056,0.398,5,5.52,Current
OREAS 503c,"Cu ore, Au <1 ppm, Au-Cu ore",primary,quartz monzonite,porphyry copper-gold,4-Acid Digestion,"Tin, Sn",ppm,3.38,3.3811,0.093,3.34,3.42,Current
OREAS 503c,"Cu ore, Au <1 ppm, Au-Cu ore",primary,quartz monzonite,porphyry copper-gold,4-Acid Digestion,"Strontium, Sr",ppm,336,335.56,12,331,340,Current
OREAS 503c,"Cu ore, Au <1 ppm, Au-Cu ore",primary,quartz monzonite,porphyry copper-gold,4-Acid Digestion,"Tantalum, Ta",ppm,1.19,1.18577,0.102,1.13,1.24,Current
OREAS 503c,"Cu ore, Au <1 ppm, Au-Cu ore",primary,quartz monzonite,porphyry copper-gold,4-Acid Digestion,"Terbium, Tb",ppm,0.73,0.734691,0.031,0.72,0.75,Current
OREAS 503c,"Cu ore, Au <1 ppm, Au-Cu ore",primary,quartz monzonite,porphyry copper-gold,4-Acid Digestion,"Tellurium, Te",ppm,0.35,0.351494,0.04,0.33,0.37,Current
OREAS 503c,"Cu ore, Au <1 ppm, Au-Cu ore",primary,quartz monzonite,porphyry copper-gold,4-Acid Digestion,"Thorium, Th",ppm,16.5,16.5415,1.41,16,17.1,Current
OREAS 503c,"Cu ore, Au <1 ppm, Au-Cu ore",primary,quartz monzonite,porphyry copper-gold,4-Acid Digestion,"Titanium, Ti",wt.%,0.453,4530.31,0.015,0.447,0.459,Current
OREAS 503c,"Cu ore, Au <1 ppm, Au-Cu ore",primary,quartz monzonite,porphyry copper-gold,4-Acid Digestion,"Thallium, Tl",ppm,0.86,0.864087,0.046,0.84,0.89,Current
OREAS 503c,"Cu ore, Au <1 ppm, Au-Cu ore",primary,quartz monzonite,porphyry copper-gold,4-Acid Digestion,"Thulium, Tm",ppm,0.33,0.334671,0.021,0.32,0.35,Current
OREAS 503c,"Cu ore, Au <1 ppm, Au-Cu ore",primary,quartz monzonite,porphyry copper-gold,4-Acid Digestion,"Uranium, U",ppm,4.47,4.46905,0.383,4.32,4.61,Current
OREAS 503c,"Cu ore, Au <1 ppm, Au-Cu ore",primary,quartz monzonite,porphyry copper-gold,4-Acid Digestion,"Vanadium, V",ppm,123,123.287,6,121,126,Current
OREAS 503c,"Cu ore, Au <1 ppm, Au-Cu ore",primary,quartz monzonite,porphyry copper-gold,4-Acid Digestion,"Tungsten, W",ppm,4.4,4.4016,0.376,4.29,4.51,Current
OREAS 503c,"Cu ore, Au <1 ppm, Au-Cu ore",primary,quartz monzonite,porphyry copper-gold,4-Acid Digestion,"Yttrium, Y",ppm,23.3,23.2647,1.05,22.9,23.7,Current
OREAS 503c,"Cu ore, Au <1 ppm, Au-Cu ore",primary,quartz monzonite,porphyry copper-gold,4-Acid Digestion,"Ytterbium, Yb",ppm,2.24,2.23841,0.25,2.1,2.38,Current
OREAS 503c,"Cu ore, Au <1 ppm, Au-Cu ore",primary,quartz monzonite,porphyry copper-gold,4-Acid Digestion,"Zinc, Zn",ppm,87,86.85,4.1,85,88,Current
OREAS 503c,"Cu ore, Au <1 ppm, Au-Cu ore",primary,quartz monzonite,porphyry copper-gold,4-Acid Digestion,"Zirconium, Zr",ppm,75,74.8905,7.3,72,78,Current
OREAS 503c,"Cu ore, Au <1 ppm, Au-Cu ore",primary,quartz monzonite,porphyry copper-gold,Aqua Regia Digestion,"Silver, Ag",ppm,0.826,0.825725,0.038,0.805,0.846,Current
OREAS 503c,"Cu ore, Au <1 ppm, Au-Cu ore",primary,quartz monzonite,porphyry copper-gold,Aqua Regia Digestion,"Aluminium, Al",wt.%,2.03,20339.6,0.095,1.99,2.07,Current
OREAS 503c,"Cu ore, Au <1 ppm, Au-Cu ore",primary,quartz monzonite,porphyry copper-gold,Aqua Regia Digestion,"Arsenic, As",ppm,35.4,35.391,1.95,34.7,36.1,Current
OREAS 503c,"Cu ore, Au <1 ppm, Au-Cu ore",primary,quartz monzonite,porphyry copper-gold,Aqua Regia Digestion,"Gold, Au",ppm,0.692,0.692147,0.022,0.683,0.702,Current
OREAS 503c,"Cu ore, Au <1 ppm, Au-Cu ore",primary,quartz monzonite,porphyry copper-gold,Aqua Regia Digestion,"Barium, Ba",ppm,377,377.062,22,367,388,Current
OREAS 503c,"Cu ore, Au <1 ppm, Au-Cu ore",primary,quartz monzonite,porphyry copper-gold,Aqua Regia Digestion,"Beryllium, Be",ppm,0.52,0.519524,0.06,0.47,0.57,Current
OREAS 503c,"Cu ore, Au <1 ppm, Au-Cu ore",primary,quartz monzonite,porphyry copper-gold,Aqua Regia Digestion,"Bismuth, Bi",ppm,0.61,0.613546,0.038,0.59,0.63,Current
OREAS 503c,"Cu ore, Au <1 ppm, Au-Cu ore",primary,quartz monzonite,porphyry copper-gold,Aqua Regia Digestion,"Calcium, Ca",wt.%,1.15,11517.8,0.064,1.12,1.18,Current
OREAS 503c,"Cu ore, Au <1 ppm, Au-Cu ore",primary,quartz monzonite,porphyry copper-gold,Aqua Regia Digestion,"Cerium, Ce",ppm,56,56.4715,3.2,55,58,Current
OREAS 503c,"Cu ore, Au <1 ppm, Au-Cu ore",primary,quartz monzonite,porphyry copper-gold,Aqua Regia Digestion,"Cobalt, Co",ppm,13.7,13.7183,0.55,13.5,14,Current
OREAS 503c,"Cu ore, Au <1 ppm, Au-Cu ore",primary,quartz monzonite,porphyry copper-gold,Aqua Regia Digestion,"Chromium, Cr",ppm,65,64.6978,2.9,63,66,Current
OREAS 503c,"Cu ore, Au <1 ppm, Au-Cu ore",primary,quartz monzonite,porphyry copper-gold,Aqua Regia Digestion,"Caesium, Cs",ppm,8.5,8.50255,0.336,8.34,8.66,Current
OREAS 503c,"Cu ore, Au <1 ppm, Au-Cu ore",primary,quartz monzonite,porphyry copper-gold,Aqua Regia Digestion,"Copper, Cu",wt.%,0.539,5390.45,0.013,0.534,0.544,Current
OREAS 503c,"Cu ore, Au <1 ppm, Au-Cu ore",primary,quartz monzonite,porphyry copper-gold,Aqua Regia Digestion,"Dysprosium, Dy",ppm,3.08,3.08226,0.238,2.82,3.35,Current
OREAS 503c,"Cu ore, Au <1 ppm, Au-Cu ore",primary,quartz monzonite,porphyry copper-gold,Aqua Regia Digestion,"Erbium, Er",ppm,1.61,1.61215,0.24,1.29,1.94,Current
OREAS 503c,"Cu ore, Au <1 ppm, Au-Cu ore",primary,quartz monzonite,porphyry copper-gold,Aqua Regia Digestion,"Iron, Fe",wt.%,4.68,46838,0.207,4.59,4.77,Current
OREAS 503c,"Cu ore, Au <1 ppm, Au-Cu ore",primary,quartz monzonite,porphyry copper-gold,Aqua Regia Digestion,"Gallium, Ga",ppm,8.6,8.5987,0.91,8.13,9.07,Current
OREAS 503c,"Cu ore, Au <1 ppm, Au-Cu ore",primary,quartz monzonite,porphyry copper-gold,Aqua Regia Digestion,"Gadolinium, Gd",ppm,3.64,3.64076,0.327,3.32,3.96,Current
OREAS 503c,"Cu ore, Au <1 ppm, Au-Cu ore",primary,quartz monzonite,porphyry copper-gold,Aqua Regia Digestion,"Hafnium, Hf",ppm,0.4,0.396433,0.04,0.37,0.42,Current
OREAS 503c,"Cu ore, Au <1 ppm, Au-Cu ore",primary,quartz monzonite,porphyry copper-gold,Aqua Regia Digestion,"Holmium, Ho",ppm,0.58,0.577473,0.08,0.47,0.69,Current
OREAS 503c,"Cu ore, Au <1 ppm, Au-Cu ore",primary,quartz monzonite,porphyry copper-gold,Aqua Regia Digestion,"Indium, In",ppm,0.055,0.0554567,0.005,0.052,0.059,Current
OREAS 503c,"Cu ore, Au <1 ppm, Au-Cu ore",primary,quartz monzonite,porphyry copper-gold,Aqua Regia Digestion,"Potassium, K",wt.%,1.01,10127,0.055,0.99,1.04,Current
OREAS 503c,"Cu ore, Au <1 ppm, Au-Cu ore",primary,quartz monzonite,porphyry copper-gold,Aqua Regia Digestion,"Lanthanum, La",ppm,28.1,28.1147,2.24,27.1,29.1,Current
OREAS 503c,"Cu ore, Au <1 ppm, Au-Cu ore",primary,quartz monzonite,porphyry copper-gold,Aqua Regia Digestion,"Lithium, Li",ppm,29.7,29.7112,1.71,28.9,30.5,Current
OREAS 503c,"Cu ore, Au <1 ppm, Au-Cu ore",primary,quartz monzonite,porphyry copper-gold,Aqua Regia Digestion,"Magnesium, Mg",wt.%,1.24,12357.5,0.043,1.22,1.25,Current
OREAS 503c,"Cu ore, Au <1 ppm, Au-Cu ore",primary,quartz monzonite,porphyry copper-gold,Aqua Regia Digestion,"Manganese, Mn",wt.%,0.039,386.379,0.001,0.038,0.039,Current
OREAS 503c,"Cu ore, Au <1 ppm, Au-Cu ore",primary,quartz monzonite,porphyry copper-gold,Aqua Regia Digestion,"Molybdenum, Mo",ppm,317,316.598,10,313,320,Current
